,trip_id,scheduled_departure,transport_type,origin_station,destination_station,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,peak_hour
649,T00649,2023-01-07 23:15:00,Bus,Station_28,Station_45,12,Fog,21.3,95.0,42.0,7.093493948619362,Concert,0
650,T00650,2023-01-07 23:30:00,Tram,Station_14,Station_6,31,Snow,15.399999999999999,34.0,49.0,24.1,Festival,0
651,T00651,2023-01-07 23:45:00,Metro,Station_5,Station_6,1,Snow,8.0,83.0,49.0,17.7,Concert,0
652,T00652,2023-01-08 00:00:00,Tram,Station_33,Station_44,-6,Rain,16.2,80.0,9.0,16.0,No Event,0
653,T00653,2023-01-08 00:15:00,Bus,Station_50,Station_8,26,Fog,32.5,38.0,16.0,5.2629777054862865,No Event,0
654,T00654,2023-01-08 00:30:00,Train,Station_48,Station_24,13,Cloudy,17.5,83.0,29.0,2.081814979411762,No Event,0
655,T00655,2023-01-08 00:45:00,Bus,Station_41,Station_22,-15,Fog,9.6,91.0,12.0,2.3539407365312597,No Event,0
656,T00656,2023-01-08 01:00:00,Tram,Station_19,Station_19,14,Clear,13.0,38.0,29.0,-0.46701708274375453,No Event,0
657,T00657,2023-01-08 01:15:00,Tram,Station_22,Station_37,11,Rain,23.4,38.0,56.0,17.4,Sports,0
658,T00658,2023-01-08 01:30:00,Metro,Station_5,Station_18,4,Rain,-3.8,53.0,45.0,19.0,No Event,0
659,T00659,2023-01-08 01:45:00,Train,Station_2,Station_31,13,Clear,8.0,68.0,29.0,-0.35067158354124817,Festival,0
660,T00660,2023-01-08 02:00:00,Metro,Station_30,Station_37,8,Fog,18.1,37.0,6.0,3.1241675259257677,Protest,0
661,T00661,2023-01-08 02:15:00,Tram,Station_47,Station_30,7,Clear,22.1,54.0,9.0,1.5414944615169182,Festival,0
662,T00662,2023-01-08 02:30:00,Bus,Station_39,Station_42,14,Storm,17.5,95.0,62.0,26.3,No Event,0
663,T00663,2023-01-08 02:45:00,Train,Station_4,Station_33,9,Clear,7.7,39.0,1.0,-0.4819535118620395,No Event,0
664,T00664,2023-01-08 03:00:00,Bus,Station_33,Station_10,26,Fog,0.8,53.0,29.0,0.22757104121263128,No Event,0
665,T00665,2023-01-08 03:15:00,Bus,Station_13,Station_37,13,Clear,33.2,88.0,18.0,0.8733099248349017,No Event,0
666,T00666,2023-01-08 03:30:00,Train,Station_20,Station_12,19,Cloudy,-4.9,60.0,38.0,-1.1099526769292267,Concert,0
667,T00667,2023-01-08 03:45:00,Metro,Station_7,Station_30,3,Snow,-11.2,35.0,36.0,17.1,Protest,0
668,T00668,2023-01-08 04:00:00,Bus,Station_15,Station_27,-10,Clear,14.8,35.0,59.0,0.632460805325423,No Event,0
669,T00669,2023-01-08 04:15:00,Tram,Station_23,Station_39,24,Snow,14.8,95.0,,11.9,No Event,0
670,T00670,2023-01-08 04:30:00,Bus,Station_14,Station_9,2,Clear,26.0,61.0,24.0,-0.05146394600706272,No Event,0
671,T00671,2023-01-08 04:45:00,Train,Station_23,Station_21,3,Fog,32.5,68.0,33.0,-0.8474812308727611,Sports,0
672,T00672,2023-01-08 05:00:00,Train,Station_19,Station_12,19,Storm,0.7,77.0,81.0,9.2,Festival,0
673,T00673,2023-01-08 05:15:00,Train,Station_29,Station_29,1,Storm,4.0,,73.0,,No Event,0
674,T00674,2023-01-08 05:30:00,Metro,Station_20,Station_33,0,Snow,-3.7,82.0,21.0,27.9,No Event,0
675,T00675,2023-01-08 05:45:00,Bus,Station_29,Station_43,8,Fog,29.4,96.0,37.0,5.5464315387121985,Festival,0
676,T00676,2023-01-08 06:00:00,Metro,Station_24,Station_15,19,Fog,14.5,85.0,13.0,-2.15347029933176,No Event,0
677,T00677,2023-01-08 06:15:00,Metro,Station_18,Station_2,19,Fog,-3.9,70.0,38.0,0.5706815313280926,Sports,0
678,T00678,2023-01-08 06:30:00,Train,Station_10,Station_39,-2,Cloudy,20.3,85.0,53.0,1.66122481923346,No Event,0
679,T00679,2023-01-08 06:45:00,Train,Station_41,Station_44,8,Rain,3.5,64.0,1.0,,No Event,0
680,T00680,2023-01-08 07:00:00,Metro,Station_8,Station_18,0,Clear,,67.0,31.0,2.471410735051026,No Event,0
681,T00681,2023-01-08 07:15:00,Bus,Station_26,Station_3,17,Fog,30.8,,42.0,6.1811980876951305,Sports,0
682,T00682,2023-01-08 07:30:00,Tram,Station_29,Station_7,11,Fog,5.3,63.0,52.0,2.112634823527655,No Event,0
683,T00683,2023-01-08 07:45:00,Metro,Station_10,Station_43,10,Fog,4.6,99.0,2.0,6.7216310284244525,No Event,0
684,T00684,2023-01-08 08:00:00,Bus,Station_17,Station_18,39,Storm,1.5,40.0,61.0,33.0,No Event,1
685,T00685,2023-01-08 08:15:00,Train,Station_2,Station_44,12,Fog,8.5,56.0,7.0,2.7597208818139833,No Event,1
686,T00686,2023-01-08 08:30:00,Train,Station_6,Station_38,25,Clear,-0.7,77.0,25.0,0.044592683855069204,Festival,1
687,T00687,2023-01-08 08:45:00,Bus,Station_5,Station_37,10,Fog,22.9,53.0,31.0,0.95326309091526,Protest,1
688,T00688,2023-01-08 09:00:00,Tram,Station_28,Station_33,22,Clear,3.3,47.0,10.0,,No Event,0
689,T00689,2023-01-08 09:15:00,Train,Station_41,Station_44,-4,Cloudy,29.0,56.0,49.0,-0.8436410361285231,Festival,0
690,T00690,2023-01-08 09:30:00,Train,Station_5,Station_31,17,Rain,-0.3999999999999999,83.0,0.0,10.7,No Event,0
691,T00691,2023-01-08 09:45:00,Train,Station_18,Station_11,-3,Storm,0.20000000000000018,84.0,45.0,36.0,No Event,0
692,T00692,2023-01-08 10:00:00,Bus,Station_26,Station_4,11,Clear,6.9,50.0,3.0,-2.5485821139838523,Sports,0
693,T00693,2023-01-08 10:15:00,Metro,Station_20,Station_18,2,Snow,13.7,81.0,3.0,8.6,No Event,0
694,T00694,2023-01-08 10:30:00,Train,Station_41,Station_4,-2,Cloudy,7.1,63.0,27.0,0.2646605590063036,No Event,0
695,T00695,2023-01-08 10:45:00,Metro,Station_49,Station_49,-1,Rain,23.8,87.0,9.0,13.5,No Event,0
696,T00696,2023-01-08 11:00:00,Tram,Station_27,Station_34,22,Rain,23.4,77.0,10.0,25.3,Sports,0
697,T00697,2023-01-08 11:15:00,Train,Station_49,Station_29,4,Rain,27.200000000000003,83.0,49.0,19.9,No Event,0
698,T00698,2023-01-08 11:30:00,Train,Station_12,Station_24,-2,Clear,25.3,47.0,22.0,0.5806827848690146,No Event,0
699,T00699,2023-01-08 11:45:00,Tram,Station_7,Station_22,0,Cloudy,-6.9,32.0,46.0,-2.0751497044143363,Protest,0
700,T00700,2023-01-08 12:00:00,Train,Station_3,Station_2,-8,Fog,28.5,53.0,2.0,0.24581775866365252,Sports,0
701,T00701,2023-01-08 12:15:00,Metro,Station_10,Station_44,28,Snow,20.5,24.0,38.0,13.5,Sports,0
702,T00702,2023-01-08 12:30:00,Bus,Station_34,Station_6,7,Cloudy,30.700000000000003,35.0,38.0,4.234968917408024,No Event,0
703,T00703,2023-01-08 12:45:00,Metro,Station_25,Station_42,8,Cloudy,-4.0,48.0,16.0,3.146753852095335,No Event,0
704,T00704,2023-01-08 13:00:00,Bus,Station_35,Station_25,19,Cloudy,16.5,72.0,21.0,4.528766638529432,No Event,0
705,T00705,2023-01-08 13:15:00,Bus,Station_16,Station_21,-3,Clear,3.0,37.0,51.0,0.7897570325941194,Sports,0
706,T00706,2023-01-08 13:30:00,Metro,Station_2,Station_16,18,Snow,-6.5,93.0,26.0,12.1,Sports,0
707,T00707,2023-01-08 13:45:00,Metro,Station_24,Station_31,-2,Clear,24.8,81.0,55.0,2.37783563156772,Parade,0
708,T00708,2023-01-08 14:00:00,Metro,Station_10,Station_14,23,Snow,22.1,69.0,15.0,26.9,No Event,0
709,T00709,2023-01-08 14:15:00,Metro,Station_38,Station_39,15,Snow,7.800000000000001,52.0,15.0,18.5,No Event,0
710,T00710,2023-01-08 14:30:00,Tram,Station_22,Station_28,5,Clear,29.0,75.0,39.0,,No Event,0
711,T00711,2023-01-08 14:45:00,Train,Station_26,Station_32,18,Snow,-14.6,28.0,2.0,9.6,No Event,0
712,T00712,2023-01-08 15:00:00,Bus,Station_43,Station_28,20,Cloudy,-6.5,37.0,51.0,3.7587772605617706,No Event,0
713,T00713,2023-01-08 15:15:00,Metro,Station_39,Station_49,-1,Clear,18.9,90.0,46.0,0.7150424129602442,Parade,0
714,T00714,2023-01-08 15:30:00,Metro,Station_27,Station_9,8,Snow,0.5999999999999996,39.0,32.0,22.5,No Event,0
715,T00715,2023-01-08 15:45:00,Metro,Station_29,Station_45,20,Rain,26.6,63.0,41.0,9.3,No Event,0
716,T00716,2023-01-08 16:00:00,Tram,Station_47,Station_22,-12,Clear,7.1,,1.0,2.5025440531483527,Concert,0
717,T00717,2023-01-08 16:15:00,Metro,Station_38,Station_32,-7,Storm,6.300000000000001,63.0,67.0,32.2,No Event,0
718,T00718,2023-01-08 16:30:00,Metro,Station_20,Station_5,-5,Clear,16.1,,45.0,0.5424966119796931,Protest,0
719,T00719,2023-01-08 16:45:00,Metro,Station_27,Station_23,-8,Clear,5.9,39.0,47.0,3.3755793193386134,Concert,0
720,T00720,2023-01-08 17:00:00,Train,Station_41,Station_5,14,Clear,31.3,59.0,26.0,-0.3033256101672026,No Event,0
721,T00721,2023-01-08 17:15:00,Tram,Station_20,Station_42,23,Snow,3.5999999999999996,49.0,59.0,16.6,Concert,0
722,T00722,2023-01-08 17:30:00,Metro,Station_44,Station_32,14,Clear,12.0,,14.0,0.582068618763603,No Event,0
723,T00723,2023-01-08 17:45:00,Bus,Station_19,Station_10,17,Storm,23.0,92.0,33.0,13.4,No Event,0
724,T00724,2023-01-08 18:00:00,Bus,Station_20,Station_39,-1,Fog,7.5,76.0,44.0,0.9302656776801026,No Event,1
725,T00725,2023-01-08 18:15:00,Bus,Station_35,Station_15,29,Clear,27.7,32.0,56.0,0.8555555988986857,No Event,1
726,T00726,2023-01-08 18:30:00,Tram,Station_47,Station_7,-6,Rain,-4.1,75.0,41.0,21.1,No Event,1
727,T00727,2023-01-08 18:45:00,Tram,Station_2,Station_29,7,Storm,-0.7000000000000002,65.0,28.0,35.8,No Event,1
728,T00728,2023-01-08 19:00:00,Bus,Station_30,Station_47,14,Fog,33.0,55.0,40.0,-0.7032720578834564,No Event,0
729,T00729,2023-01-08 19:15:00,Metro,Station_34,Station_3,23,Snow,15.7,33.0,5.0,29.1,No Event,0
730,T00730,2023-01-08 19:30:00,Tram,Station_22,Station_19,8,Clear,10.5,63.0,55.0,-1.8446841448593547,Concert,0
731,T00731,2023-01-08 19:45:00,Bus,Station_3,Station_10,-5,Fog,20.5,37.0,56.0,-0.2555452928878217,Parade,0
732,T00732,2023-01-08 20:00:00,Bus,Station_6,Station_28,6,Rain,25.700000000000003,84.0,11.0,29.3,Concert,0
733,T00733,2023-01-08 20:15:00,Metro,Station_15,Station_29,20,Storm,-3.5,39.0,55.0,34.8,No Event,0
734,T00734,2023-01-08 20:30:00,Train,Station_27,Station_15,26,Storm,-10.6,86.0,73.0,27.1,Protest,0
735,T00735,2023-01-08 20:45:00,Tram,Station_10,Station_35,29,Snow,5.5,70.0,19.0,15.5,Concert,0
736,T00736,2023-01-08 21:00:00,Metro,Station_9,Station_6,20,Snow,-11.3,75.0,19.0,24.8,No Event,0
737,T00737,2023-01-08 21:15:00,Bus,Station_33,Station_12,16,Snow,-7.5,89.0,53.0,28.4,No Event,0
738,T00738,2023-01-08 21:30:00,Bus,Station_32,Station_47,15,Fog,30.7,31.0,45.0,2.191890213119808,Sports,0
739,T00739,2023-01-08 21:45:00,Metro,Station_48,Station_38,18,Clear,-4.7,74.0,26.0,-1.5643747463041775,Sports,0
740,T00740,2023-01-08 22:00:00,Tram,Station_6,Station_13,21,Cloudy,,91.0,19.0,5.567043686744985,Parade,0
741,T00741,2023-01-08 22:15:00,Train,Station_41,Station_29,21,Storm,12.7,43.0,81.0,37.1,Concert,0
742,T00742,2023-01-08 22:30:00,Train,Station_36,Station_19,7,Cloudy,14.399999999999999,44.0,6.0,4.862323295162776,Festival,0
743,T00743,2023-01-08 22:45:00,Bus,Station_2,Station_3,5,Storm,16.9,43.0,73.0,24.8,No Event,0
744,T00744,2023-01-08 23:00:00,Tram,Station_29,Station_8,5,Snow,0.3000000000000007,57.0,39.0,11.0,No Event,0
745,T00745,2023-01-08 23:15:00,Train,Station_4,Station_8,13,Clear,-0.4,58.0,29.0,0.7662578743801612,Festival,0
746,T00746,2023-01-08 23:30:00,Tram,Station_1,Station_20,-5,Clear,-0.9,56.0,7.0,3.245406771117735,No Event,0
747,T00747,2023-01-08 23:45:00,Tram,Station_19,Station_47,-5,Storm,22.2,38.0,21.0,44.9,No Event,0
748,T00748,2023-01-09 00:00:00,Bus,Station_26,Station_4,-12,Fog,3.8,,13.0,1.3980200476912301,No Event,0
749,T00749,2023-01-09 00:15:00,Train,Station_25,Station_21,17,Snow,-14.9,82.0,9.0,24.6,Sports,0
750,T00750,2023-01-09 00:30:00,Metro,Station_10,Station_3,16,Clear,34.2,78.0,49.0,0.22421171880126822,No Event,0
751,T00751,2023-01-09 00:45:00,Bus,Station_15,Station_45,3,Clear,34.2,86.0,17.0,1.928590087628328,Concert,0
752,T00752,2023-01-09 01:00:00,Train,Station_22,Station_8,10,Rain,7.1,45.0,17.0,10.7,No Event,0
753,T00753,2023-01-09 01:15:00,Train,Station_48,Station_23,5,Clear,-4.0,37.0,15.0,-0.49775838548588025,No Event,0
754,T00754,2023-01-09 01:30:00,Train,Station_21,Station_16,12,Rain,18.1,96.0,51.0,11.3,Parade,0
755,T00755,2023-01-09 01:45:00,Train,Station_22,Station_13,18,Clear,28.2,48.0,4.0,0.9877998106008933,No Event,0
756,T00756,2023-01-09 02:00:00,Train,Station_36,Station_3,13,Clear,0.0,96.0,,2.7927576678141612,No Event,0
757,T00757,2023-01-09 02:15:00,Tram,Station_34,Station_48,-1,Fog,0.4,65.0,30.0,2.386034683821166,No Event,0
758,T00758,2023-01-09 02:30:00,Bus,Station_30,Station_9,23,Fog,27.9,89.0,36.0,2.399513168653443,No Event,0
759,T00759,2023-01-09 02:45:00,Tram,Station_25,Station_14,26,Snow,21.9,60.0,19.0,10.1,No Event,0
760,T00760,2023-01-09 03:00:00,Metro,Station_45,Station_13,29,Clear,26.6,40.0,22.0,-0.5509075901091598,No Event,0
761,T00761,2023-01-09 03:15:00,Train,Station_28,Station_7,29,Snow,-7.0,74.0,31.0,30.1,Parade,0
762,T00762,2023-01-09 03:30:00,Bus,Station_1,Station_15,32,Snow,-2.5,77.0,41.0,27.7,No Event,0
763,T00763,2023-01-09 03:45:00,Train,Station_49,Station_7,15,Snow,8.0,79.0,16.0,14.0,No Event,0
764,T00764,2023-01-09 04:00:00,Bus,Station_45,Station_38,48,Snow,-8.6,41.0,12.0,12.0,No Event,0
765,T00765,2023-01-09 04:15:00,Tram,Station_4,Station_34,21,Storm,-4.6,91.0,73.0,29.1,No Event,0
766,T00766,2023-01-09 04:30:00,Bus,Station_7,Station_41,19,Storm,-0.7000000000000002,71.0,81.0,37.7,No Event,0
767,T00767,2023-01-09 04:45:00,Metro,Station_49,Station_22,-2,Clear,15.4,53.0,12.0,1.8396632333095928,Concert,0
768,T00768,2023-01-09 05:00:00,Metro,Station_9,Station_24,8,Storm,10.4,46.0,40.0,17.9,Parade,0
769,T00769,2023-01-09 05:15:00,Bus,Station_36,Station_49,0,Clear,27.6,77.0,59.0,-0.8019113376947713,No Event,0
770,T00770,2023-01-09 05:30:00,Bus,Station_19,Station_37,2,Fog,25.1,99.0,14.0,-4.564738561657319,Concert,0
771,T00771,2023-01-09 05:45:00,Bus,Station_1,Station_44,5,Cloudy,27.5,36.0,25.0,2.943170251538617,No Event,0
772,T00772,2023-01-09 06:00:00,Bus,Station_10,Station_1,26,Rain,25.3,43.0,43.0,24.7,Concert,0
773,T00773,2023-01-09 06:15:00,Metro,Station_36,Station_10,26,Storm,1.2000000000000002,40.0,55.0,15.9,No Event,0
774,T00774,2023-01-09 06:30:00,Train,Station_9,Station_43,-2,Storm,4.300000000000001,41.0,62.0,24.2,No Event,0
775,T00775,2023-01-09 06:45:00,Bus,Station_45,Station_16,19,Fog,15.0,34.0,44.0,3.935870782060915,No Event,0
776,T00776,2023-01-09 07:00:00,Bus,Station_46,Station_46,7,Storm,-9.4,34.0,50.0,12.9,No Event,0
777,T00777,2023-01-09 07:15:00,Metro,Station_42,Station_8,-3,Clear,31.2,49.0,,4.110056990608289,Sports,0
778,T00778,2023-01-09 07:30:00,Metro,Station_32,Station_49,7,Clear,-3.2,83.0,34.0,4.14082177596437,No Event,0
779,T00779,2023-01-09 07:45:00,Tram,Station_32,Station_25,15,Cloudy,5.9,84.0,21.0,7.007914814374786,No Event,0
780,T00780,2023-01-09 08:00:00,Bus,Station_6,Station_50,7,Cloudy,14.8,87.0,9.0,-1.6281269939944432,Festival,1
781,T00781,2023-01-09 08:15:00,Tram,Station_48,Station_12,11,Cloudy,12.7,59.0,10.0,3.8587970459586916,No Event,1
782,T00782,2023-01-09 08:30:00,Metro,Station_38,Station_25,23,Clear,21.2,53.0,37.0,-0.48319776190028674,Sports,1
783,T00783,2023-01-09 08:45:00,Metro,Station_17,Station_17,32,Snow,4.100000000000001,26.0,32.0,28.1,No Event,1
784,T00784,2023-01-09 09:00:00,Train,Station_10,Station_26,5,Snow,-6.8,73.0,,10.4,No Event,0
785,T00785,2023-01-09 09:15:00,Bus,Station_50,Station_46,-6,Cloudy,-2.0,51.0,36.0,0.9272592798875388,No Event,0
786,T00786,2023-01-09 09:30:00,Tram,Station_27,Station_48,-4,Cloudy,28.3,43.0,6.0,5.316991310000944,No Event,0
787,T00787,2023-01-09 09:45:00,Metro,Station_50,Station_14,-12,Clear,5.6,77.0,53.0,2.991896067541804,No Event,0
788,T00788,2023-01-09 10:00:00,Metro,Station_35,Station_41,5,Fog,6.2,58.0,43.0,4.699640264339305,Sports,0
789,T00789,2023-01-09 10:15:00,Tram,Station_21,Station_36,13,Storm,6.5,79.0,39.0,35.5,Sports,0
790,T00790,2023-01-09 10:30:00,Train,Station_25,Station_23,21,Rain,-3.4,39.0,6.0,27.9,Concert,0
791,T00791,2023-01-09 10:45:00,Metro,Station_28,Station_43,4,Snow,4.300000000000001,51.0,1.0,16.2,Festival,0
792,T00792,2023-01-09 11:00:00,Bus,Station_47,Station_6,1,Snow,10.600000000000001,52.0,59.0,,Festival,0
793,T00793,2023-01-09 11:15:00,Metro,Station_15,Station_47,-5,Clear,26.4,38.0,0.0,2.005614033096252,No Event,0
794,T00794,2023-01-09 11:30:00,Bus,Station_4,Station_5,15,Clear,23.5,55.0,22.0,-1.4379420940819077,Concert,0
795,T00795,2023-01-09 11:45:00,Tram,Station_29,Station_43,2,Rain,-5.1,37.0,24.0,23.6,No Event,0
796,T00796,2023-01-09 12:00:00,Bus,Station_9,Station_25,13,Rain,7.199999999999999,31.0,17.0,16.3,Protest,0
797,T00797,2023-01-09 12:15:00,Tram,Station_27,Station_18,14,Cloudy,-7.5,86.0,43.0,2.4735814121085884,Protest,0
798,T00798,2023-01-09 12:30:00,Bus,Station_26,Station_13,14,Rain,-9.3,81.0,6.0,4.2,No Event,0
799,T00799,2023-01-09 12:45:00,Tram,Station_19,Station_43,-7,Storm,1.5999999999999996,87.0,80.0,32.0,No Event,0
800,T00800,2023-01-09 13:00:00,Bus,Station_28,Station_14,11,Storm,-0.9000000000000004,32.0,76.0,33.3,Festival,0
801,T00801,2023-01-09 13:15:00,Train,Station_17,Station_28,3,Snow,11.3,34.0,2.0,12.1,No Event,0
802,T00802,2023-01-09 13:30:00,Bus,Station_43,Station_18,-9,Storm,16.0,88.0,53.0,34.1,No Event,0
803,T00803,2023-01-09 13:45:00,Bus,Station_41,Station_28,20,Storm,23.8,31.0,35.0,25.5,No Event,0
804,T00804,2023-01-09 14:00:00,Train,Station_42,Station_27,9,Storm,18.4,91.0,83.0,41.4,No Event,0
805,T00805,2023-01-09 14:15:00,Metro,Station_50,Station_32,18,Cloudy,-6.1,78.0,58.0,0.03750704986540976,No Event,0
806,T00806,2023-01-09 14:30:00,Metro,Station_20,Station_47,23,Snow,-1.0999999999999996,44.0,42.0,28.1,No Event,0
807,T00807,2023-01-09 14:45:00,Bus,Station_45,Station_9,5,Clear,5.9,58.0,4.0,1.607672315058848,No Event,0
808,T00808,2023-01-09 15:00:00,Train,Station_40,Station_40,12,Snow,-1.5999999999999996,42.0,33.0,25.8,Festival,0
809,T00809,2023-01-09 15:15:00,Bus,Station_39,Station_32,17,Snow,-9.6,46.0,7.0,11.6,No Event,0
810,T00810,2023-01-09 15:30:00,Tram,Station_49,Station_20,20,Snow,-12.1,30.0,13.0,17.3,No Event,0
811,T00811,2023-01-09 15:45:00,Tram,Station_23,Station_28,16,Rain,11.8,91.0,39.0,10.3,No Event,0
812,T00812,2023-01-09 16:00:00,Bus,Station_47,Station_33,-3,Clear,23.8,60.0,54.0,1.8510847244520732,No Event,0
813,T00813,2023-01-09 16:15:00,Metro,Station_32,Station_4,18,Rain,18.1,91.0,5.0,24.7,Parade,0
814,T00814,2023-01-09 16:30:00,Metro,Station_47,Station_46,10,Cloudy,9.0,41.0,0.0,3.2079476835139635,Protest,0
815,T00815,2023-01-09 16:45:00,Bus,Station_33,Station_34,14,Cloudy,12.9,41.0,55.0,1.477439937526793,No Event,0
816,T00816,2023-01-09 17:00:00,Bus,Station_46,Station_48,14,Fog,15.7,92.0,32.0,0.13042653954727168,No Event,0
817,T00817,2023-01-09 17:15:00,Tram,Station_5,Station_3,17,Fog,22.7,45.0,39.0,-0.7051170806619771,Concert,0
818,T00818,2023-01-09 17:30:00,Metro,Station_43,Station_26,-10,Cloudy,-7.1,54.0,10.0,-1.1760180166299228,No Event,0
819,T00819,2023-01-09 17:45:00,Bus,Station_48,Station_8,8,Cloudy,19.4,51.0,49.0,2.595482858644885,No Event,0
820,T00820,2023-01-09 18:00:00,Tram,Station_34,Station_6,18,Rain,12.3,47.0,23.0,30.1,No Event,1
821,T00821,2023-01-09 18:15:00,Metro,Station_40,Station_16,4,Cloudy,-0.10000000000000009,74.0,9.0,4.108960833124259,Parade,1
822,T00822,2023-01-09 18:30:00,Train,Station_11,Station_24,19,Clear,-3.0,97.0,43.0,-0.03298242431122533,No Event,1
823,T00823,2023-01-09 18:45:00,Tram,Station_50,Station_48,11,Rain,-5.7,41.0,,34.6,No Event,1
824,T00824,2023-01-09 19:00:00,Metro,Station_3,Station_39,6,Cloudy,14.0,78.0,22.0,4.350962590615612,No Event,0
825,T00825,2023-01-09 19:15:00,Metro,Station_33,Station_30,2,Rain,20.3,62.0,,25.3,No Event,0
826,T00826,2023-01-09 19:30:00,Tram,Station_11,Station_45,-4,Rain,4.4,92.0,36.0,11.8,No Event,0
827,T00827,2023-01-09 19:45:00,Train,Station_16,Station_13,19,Storm,6.199999999999999,47.0,39.0,24.5,No Event,0
828,T00828,2023-01-09 20:00:00,Tram,Station_18,Station_5,12,Fog,32.4,83.0,55.0,-2.329198010647489,Festival,0
829,T00829,2023-01-09 20:15:00,Metro,Station_30,Station_25,8,Rain,-2.5,56.0,43.0,14.7,No Event,0
830,T00830,2023-01-09 20:30:00,Bus,Station_48,Station_20,16,Snow,-10.9,51.0,30.0,10.6,No Event,0
831,T00831,2023-01-09 20:45:00,Bus,Station_10,Station_18,12,Rain,4.699999999999999,63.0,5.0,12.5,No Event,0
832,T00832,2023-01-09 21:00:00,Tram,Station_18,Station_47,9,Snow,13.8,84.0,29.0,19.9,Sports,0
833,T00833,2023-01-09 21:15:00,Metro,Station_38,Station_18,10,Storm,14.0,83.0,57.0,26.4,No Event,0
834,T00834,2023-01-09 21:30:00,Bus,Station_19,Station_2,-2,Cloudy,8.6,34.0,0.0,4.629671900600632,No Event,0
835,T00835,2023-01-09 21:45:00,Metro,Station_36,Station_10,-7,Rain,27.6,,50.0,10.7,Sports,0
836,T00836,2023-01-09 22:00:00,Tram,Station_13,Station_45,25,Storm,18.4,83.0,63.0,20.0,No Event,0
837,T00837,2023-01-09 22:15:00,Bus,Station_46,Station_50,24,Clear,-2.5,65.0,,-1.3627218966552066,Festival,0
838,T00838,2023-01-09 22:30:00,Metro,Station_3,Station_47,24,Storm,19.8,98.0,78.0,33.7,No Event,0
839,T00839,2023-01-09 22:45:00,Bus,Station_10,Station_12,-4,Fog,-4.0,68.0,56.0,0.1434578093227703,No Event,0
840,T00840,2023-01-09 23:00:00,Tram,Station_38,Station_47,19,Fog,21.0,99.0,20.0,-0.09640291562296888,No Event,0
841,T00841,2023-01-09 23:15:00,Metro,Station_1,Station_13,-4,Cloudy,1.4,33.0,34.0,-2.1112111666929954,No Event,0
842,T00842,2023-01-09 23:30:00,Bus,Station_27,Station_50,12,Snow,11.899999999999999,88.0,37.0,19.4,Concert,0
843,T00843,2023-01-09 23:45:00,Tram,Station_46,Station_47,3,Cloudy,3.4000000000000004,69.0,4.0,-2.075253693484953,No Event,0
844,T00844,2023-01-10 00:00:00,Bus,Station_8,Station_11,19,Snow,17.9,60.0,48.0,11.6,No Event,0
845,T00845,2023-01-10 00:15:00,Bus,Station_46,Station_19,17,Snow,-3.5,90.0,49.0,12.8,Festival,0
846,T00846,2023-01-10 00:30:00,Train,Station_42,Station_35,17,Snow,6.800000000000001,53.0,11.0,15.1,Concert,0
847,T00847,2023-01-10 00:45:00,Train,Station_17,Station_39,17,Snow,-4.6,71.0,4.0,18.5,No Event,0
848,T00848,2023-01-10 01:00:00,Tram,Station_9,Station_26,0,Fog,31.7,56.0,8.0,4.908230083185904,No Event,0
849,T00849,2023-01-10 01:15:00,Train,Station_6,Station_46,5,Fog,26.2,80.0,43.0,-2.9743724358769734,No Event,0
850,T00850,2023-01-10 01:30:00,Tram,Station_43,Station_14,16,Rain,,49.0,51.0,9.6,Sports,0
851,T00851,2023-01-10 01:45:00,Train,Station_25,Station_45,-9,Fog,33.0,42.0,8.0,3.2998496175427885,Protest,0
852,T00852,2023-01-10 02:00:00,Bus,Station_39,Station_44,4,Cloudy,5.300000000000001,92.0,34.0,1.9615016386215074,No Event,0
853,T00853,2023-01-10 02:15:00,Tram,Station_49,Station_24,-7,Fog,21.1,73.0,0.0,6.43289235676739,No Event,0
854,T00854,2023-01-10 02:30:00,Tram,Station_28,Station_41,1,Cloudy,21.7,53.0,53.0,4.74065857081372,No Event,0
855,T00855,2023-01-10 02:45:00,Bus,Station_33,Station_1,7,Clear,,32.0,46.0,-1.5192569811484935,No Event,0
856,T00856,2023-01-10 03:00:00,Tram,Station_37,Station_43,15,Fog,33.4,39.0,9.0,4.296254010683347,Sports,0
857,T00857,2023-01-10 03:15:00,Tram,Station_9,Station_22,18,Cloudy,4.800000000000001,94.0,45.0,0.2339307963913937,No Event,0
858,T00858,2023-01-10 03:30:00,Train,Station_18,Station_23,17,Snow,-9.4,73.0,,17.8,No Event,0
859,T00859,2023-01-10 03:45:00,Tram,Station_21,Station_19,5,Storm,23.0,87.0,56.0,21.5,No Event,0
860,T00860,2023-01-10 04:00:00,Metro,Station_2,Station_18,8,Snow,12.100000000000001,28.0,57.0,27.9,No Event,0
861,T00861,2023-01-10 04:15:00,Bus,Station_43,Station_12,4,Rain,-6.5,95.0,36.0,24.6,No Event,0
